Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
therme toulouse,64,64,110,19,0.00,https://www.caldea.com/fr/,0,0,0.00,0.04,180000,"[15,19,19,19,19,12,9,6,12,12,12,15]",2025-12-28,"Local pack, Image pack, Image, People also ask, Related searches",commercial,Organic
spa traitement,86,86,50,14,0.56,https://www.caldea.com/fr/,0,0,0.00,0.4,19800000,"[2,4,6,5,5,6,9,19,12,5,4,2]",2025-12-28,"Local pack, Sitelinks, Video Carousel, People also ask, Popular products, Related searches",informational,Organic
spa traitement,91,91,50,14,0.56,https://www.caldea.com/fr/,0,0,0.00,0.4,19800000,"[2,4,6,5,5,6,9,19,12,5,4,2]",2025-12-28,"Local pack, Sitelinks, Video Carousel, People also ask, Popular products, Related searches",informational,Organic
c'est quoi spa,23,23,70,12,0.00,https://www.caldea.com/blog/origine-mot-spa/?lang=fr,0,0,0.00,0,71500000,"[77,100,100,77,77,77,55,0,55,77,77,77]",2025-12-09,"Knowledge panel, Video Carousel, People also ask, Related searches",informational,Organic
hotel canillo andorre,97,97,90,9,0.90,https://www.caldea.com/fr/,0,0,0.00,0.97,250000,"[34,53,28,28,34,28,21,12,15,15,34,34]",2025-12-01,"Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
hotel piscine alicante,91,91,70,18,0.70,https://www.caldea.com/,0,0,0.00,0.89,1110000,"[41,23,11,41,23,29,17,52,52,100,100,82]",2025-12-04,"Image, Hotels Pack, Related searches",commercial,Organic
cala vella,41,41,260,24,0.00,https://www.caldea.com/,0,0,0.00,0.06,1140000,"[5,8,7,8,20,20,20,25,11,16,5,3]",2026-01-22,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Organic
el tiempo andorra,89,89,90,38,0.00,https://www.caldea.com/entrada-premium,0,0,0.00,0,61900000,"[15,15,5,4,15,3,5,15,23,15,5,5]",2026-02-01,"Instant answer, Video, Related searches",informational,Organic
cures thermales dax,94,94,70,46,0.24,https://www.caldea.com/fr/,0,0,0.00,0.43,48700,"[29,29,29,23,41,23,29,23,29,29,64,64]",2025-12-04,"Local pack, Sitelinks, Video, People also ask, Related searches","commercial, navigational",Organic
soldes andorre hiver 2024,26,26,70,7,0.00,https://www.caldea.com/blog/soldes-hiver-andorre/?lang=fr,0,0,0.00,0,266000,"[14,17,17,21,9,2,2,2,0,2,0,2]",2025-12-09,"Sitelinks, Video, People also ask, Related searches","commercial, informational",Organic
soldes andorre hiver 2024,61,61,70,7,0.00,https://www.caldea.com/blog/soldes-ete-andorre/?lang=fr,0,0,0.00,0,266000,"[14,17,17,21,9,2,2,2,0,2,0,2]",2025-12-09,"Sitelinks, Video, People also ask, Related searches","commercial, informational",Organic
hotel 5 etoiles spa andorre,74,74,50,6,0.28,https://www.caldea.com/fr/offres-caldea-hotel,0,0,0.00,0.71,78800,"[78,78,14,14,14,14,14,14,14,78,78,14]",2025-12-28,"Sitelinks, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
ax les therme webcam,91,91,70,16,0.00,https://www.caldea.com/,0,0,0.00,0.33,1600,"[100,66,66,42,9,9,0,9,9,9,9,80]",2026-01-05,"Video, Image, Related searches",informational,Organic
soins en couple,57,57,50,19,0.37,https://www.caldea.com/fr/duo/massages,0,0,0.00,0.92,77100000,"[52,100,23,9,9,9,9,9,9,9,9,9]",2025-12-29,"Local pack, Sitelinks, Video, Video Carousel, People also ask, Related searches",commercial,Organic
la vallee de bana,60,60,70,28,0.24,https://www.caldea.com/nuestro-spa,0,0,0.00,0.21,6520000,"[14,50,64,64,78,100,14,14,78,14,14,14]",2025-12-06,"Knowledge panel, Video, Image, Ads bottom, People also ask, Related searches, Short videos",informational,Organic
naturland andorre,13,13,320,19,0.00,https://www.caldea.com/fr/classic/offre-naturland-adulte,0,0,0.00,0.01,54000,"[24,24,36,6,24,30,30,67,30,6,13,24]",2026-01-28,"Knowledge panel, Video, Image, People also ask, Related searches","informational, transactional",Organic
naturland andorre,81,81,320,19,0.00,https://www.caldea.com/,0,0,0.00,0.01,54000,"[24,24,36,6,24,30,30,67,30,6,13,24]",2026-01-28,"Knowledge panel, Video, Image, People also ask, Related searches","informational, transactional",Organic
cure chaudes aigues,79,79,170,19,0.14,https://www.caldea.com/,0,0,0.00,0.28,46100,"[34,65,80,65,100,65,53,53,100,80,65,53]",2026-01-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
shopping prix andorre,48,48,70,7,0.00,https://www.caldea.com/blog/soldes-hiver-andorre/?lang=fr,0,0,0.00,0,954000,"[2,2,2,2,3,4,3,2,4,8,3,3]",2025-12-27,"Video, Image, People also ask, Related searches",commercial,Organic
etablissement thermal des eaux-chaudes,73,73,70,13,0.00,https://www.caldea.com/fr/,0,0,0.00,0,10600,"[28,23,11,8,11,15,18,8,5,5,11,11]",2025-12-04,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,Organic
etablissement thermal des eaux-chaudes,83,83,70,13,0.00,https://www.caldea.com/fr/,0,0,0.00,0,10600,"[28,23,11,8,11,15,18,8,5,5,11,11]",2025-12-04,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,Organic
best andorra center,54,54,70,21,0.55,https://www.caldea.com/,0,0,0.00,0.84,129000000,"[12,10,7,7,5,5,4,10,7,7,10,2]",2026-01-06,"Knowledge panel, Image pack, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
boutique andorre,25,25,480,14,0.40,https://www.caldea.com/blog/shopping-andorre-recommandations-boutiques/?lang=fr,0,0,0.00,0.03,5830000,"[39,59,39,39,59,39,32,39,32,26,72,72]",2025-12-10,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
perpignan frontière espagnole,74,74,320,30,0.00,https://www.caldea.com/fr/,0,0,0.00,0,316000,"[32,32,32,32,26,17,17,39,26,26,48,32]",2025-12-01,"Image pack, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
caldéa andorre la vieille,45,45,260,22,0.27,https://www.caldea.com/en/,0,0,0.00,0.46,26100,"[48,59,32,21,3,17,17,26,26,48,39,1]",2026-01-05,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",navigational,Organic
barcelone hotel spa pas cher,82,82,70,18,0.51,https://www.caldea.com/fr/,0,0,0.00,0.85,862000,"[29,41,82,82,64,41,29,29,5,11,29,29]",2025-12-23,"Sitelinks, Image, Ads top, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
webcam calpe spain,63,63,390,24,0.00,https://www.caldea.com/,0,0,0.00,0,161000,"[17,17,100,48,39,32,72,59,88,14,11,2]",2025-12-20,"Image, Related searches",informational,Organic
forfait ski au pas de la case,72,72,480,19,0.21,https://www.caldea.com/blog/forfait-grandvalira-entree-spa/?lang=fr,0,0,0.00,0.33,155000,"[41,100,36,30,5,2,3,2,5,7,13,0]",2026-01-08,"Image, Ads bottom, People also ask, Related searches","commercial, informational",Organic
hotel roc blanc,66,66,170,25,0.58,https://www.caldea.com/fr/,0,0,0.00,0.85,1800000,"[35,54,44,35,35,23,15,28,8,23,28,15]",2025-12-02,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
c'est quoi un spa,19,19,390,13,0.00,https://www.caldea.com/blog/origine-mot-spa/?lang=fr,0,0,0.00,0,112000000,"[66,81,81,66,66,66,81,81,66,66,66,66]",2026-02-03,"Knowledge panel, Video, Video Carousel, People also ask, Related searches",informational,Organic
arcalis forfait,36,36,50,32,0.00,https://www.caldea.com/fr/offres-ski-andorre,0,0,0.00,0.07,65000,"[100,100,100,71,100,71,71,100,100,71,28,28]",2026-01-07,"Knowledge panel, Image, People also ask, Related searches","informational, transactional",Organic
station le pas de la case,69,69,390,29,0.57,https://www.caldea.com/fr/,0,0,0.00,0.3,30500000,"[20,52,100,31,11,13,3,2,2,8,8,11]",2025-12-24,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
hotel pas cher andorre la vieille,74,74,140,21,0.55,https://www.caldea.com/,0,0,0.00,0.85,78000,"[23,29,23,15,9,9,9,12,29,19,15,15]",2026-01-01,"Image, Hotels Pack, People also ask, Related searches",commercial,Organic
andorre la vieille webcam,39,39,70,14,0.00,https://www.caldea.com/,0,0,0.00,0,6270,"[7,11,26,100,42,42,42,26,15,19,11,7]",2025-12-17,"Sitelinks, Video, Image, Related searches","commercial, informational",Organic
restaurants in siam,78,78,170,21,0.00,https://www.caldea.com/fr/,0,0,0.00,0.02,24300000,"[43,4,54,29,35,29,35,35,22,35,35,35]",2025-12-25,"Video, Image, People also ask",commercial,Organic
restaurants in siam,83,83,170,21,0.00,https://www.caldea.com/fr/,0,0,0.00,0.02,24300000,"[43,4,54,29,35,29,35,35,22,35,35,35]",2025-12-25,"Video, Image, People also ask",commercial,Organic
hôtel andorre-la-vieille centre-ville,69,69,110,30,0.80,https://www.caldea.com/fr/,0,0,0.00,1,286000,"[42,19,42,26,34,34,34,34,65,80,53,53]",2026-01-01,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
hotel au pas de la case en andorre,41,41,140,21,0.54,https://www.caldea.com/fr/,0,0,0.00,1,80100,"[53,66,23,66,17,7,10,5,12,35,53,53]",2025-12-28,"Sitelinks, Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",transactional,Organic
hotel demi pension pas de la case,78,78,70,10,0.30,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.91,196000,"[17,23,17,23,35,17,17,7,10,12,17,17]",2025-12-03,"Sitelinks, Image, Hotels Pack, People also ask, Related searches",commercial,Organic
hotel demi pension pas de la case,83,83,70,10,0.30,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.91,196000,"[17,23,17,23,35,17,17,7,10,12,17,17]",2025-12-03,"Sitelinks, Image, Hotels Pack, People also ask, Related searches",commercial,Organic
shang ti,28,28,110,36,0.00,https://www.caldea.com/blog/philippe-shangti/?lang=fr,0,0,0.00,0,17800000,"[64,52,64,52,82,41,64,41,64,100,41,41]",2025-12-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shang ti,31,31,110,36,0.00,https://www.caldea.com/blog/philippe-shangti/?lang=fr,0,0,0.00,0,17800000,"[64,52,64,52,82,41,64,41,64,100,41,41]",2025-12-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
shang ti,52,52,110,36,0.00,https://www.caldea.com/blog/shangti-art-is-my-hope/?lang=fr,0,0,0.00,0,17800000,"[64,52,64,52,82,41,64,41,64,100,41,41]",2025-12-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
hotel les closes escaldes engordany,67,67,140,29,0.39,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.48,18400,"[65,81,65,43,65,21,15,34,34,34,28,53]",2025-11-27,"Knowledge panel, Sitelinks, Image, Ads top, Ads bottom, Related searches",navigational,Organic
hotel les closes escaldes engordany,68,68,140,29,0.39,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.48,18400,"[65,81,65,43,65,21,15,34,34,34,28,53]",2025-11-27,"Knowledge panel, Sitelinks, Image, Ads top, Ads bottom, Related searches",navigational,Organic
offre duo massage,43,43,70,12,0.54,https://www.caldea.com/fr/duo/massages,0,0,0.00,1,4400000,"[52,100,41,64,41,29,29,17,23,41,41,41]",2025-12-28,"Local pack, Image pack, Ads bottom, Related searches",commercial,Organic
aldea panoramica,37,37,70,27,0.91,https://www.caldea.com/entradas,0,0,0.00,0.46,376000,"[50,64,14,28,78,78,78,35,14,21,28,28]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
buscounchollo,52,52,320,44,0.57,https://www.caldea.com/,0,0,0.00,0.03,305000,"[23,29,36,44,44,44,36,67,67,29,23,23]",2026-02-01,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
espacio piscina,72,72,210,27,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.03,57800000,"[10,13,13,20,24,62,10,10,4,1,1,1]",2026-02-02,"Knowledge panel, Image pack, Video, Image, Related searches",informational,Organic
андорра,97,97,720,27,0.74,https://www.caldea.com/fr/,0,0,0.00,0.01,5210000,"[30,20,30,30,30,44,16,4,24,16,16,34]",2025-12-01,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
parc aquatique valencia,69,69,140,19,0.00,https://www.caldea.com/,0,0,0.00,0.01,187000,"[5,3,5,11,15,15,18,23,54,81,23,5]",2025-12-25,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
spa pas de la case,20,20,210,11,0.29,https://www.caldea.com/fr/premium,0,0,0.00,0.68,22300000,"[18,43,35,81,100,66,54,18,14,14,29,29]",2025-12-12,"Sitelinks, Video, Image, Hotels Pack, Related searches",commercial,Organic
spa pas de la case,29,29,210,11,0.29,https://www.caldea.com/fr/classic,0,0,0.00,0.68,22300000,"[18,43,35,81,100,66,54,18,14,14,29,29]",2025-12-12,"Sitelinks, Video, Image, Hotels Pack, Related searches",commercial,Organic
spa pas de la case,62,62,210,11,0.29,https://www.caldea.com/fr/likids,0,0,0.00,0.68,22300000,"[18,43,35,81,100,66,54,18,14,14,29,29]",2025-12-12,"Sitelinks, Video, Image, Hotels Pack, Related searches",commercial,Organic
spa pas de la case,81,81,210,11,0.29,https://www.caldea.com/,0,0,0.00,0.68,22300000,"[18,43,35,81,100,66,54,18,14,14,29,29]",2025-12-12,"Sitelinks, Video, Image, Hotels Pack, Related searches",commercial,Organic
hotels chaudes aigues,81,81,90,,0.38,https://www.caldea.com/,0,0,0.00,0.81,334000,"[4,10,29,22,18,6,4,14,18,29,35,14]",2026-01-13,"Video, Image, Hotels Pack, Related searches",commercial,Organic
calderona wellness,35,44,110,23,0.67,https://www.caldea.com/,0,0,0.00,0.33,30400,"[14,78,78,100,78,100,78,78,78,78,64,50]",2026-02-04,"Local pack, Sitelinks, Video, Image, Related searches",navigational,Organic
station ski pas de la case prix forfait,65,65,70,16,0.28,https://www.caldea.com/fr/,0,0,0.00,0.23,56500,"[19,42,53,100,53,15,7,7,7,15,11,19]",2025-12-24,"Sitelinks, Image, Ads bottom, People also ask, Related searches",transactional,Organic
hôtel à andorre la vieille,96,96,1300,27,0.49,https://www.caldea.com/,0,0,0.00,1,166000,"[0,16,13,5,24,5,13,3,24,66,13,100]",2026-01-22,"Image, Hotels Pack, People also ask, Related searches",transactional,Organic
andorre balneo,2,2,170,32,0.24,https://www.caldea.com/fr/,0,0,0.00,0.43,5800,"[66,53,35,28,28,28,23,35,53,35,53,35]",2026-01-31,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,People also ask
andorre balneo,74,74,170,32,0.24,https://www.caldea.com/en/,0,0,0.00,0.43,5800,"[66,53,35,28,28,28,23,35,53,35,53,35]",2026-01-31,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
andorre balneo,92,92,170,32,0.24,https://www.caldea.com/nuestro-spa,0,0,0.00,0.43,5800,"[66,53,35,28,28,28,23,35,53,35,53,35]",2026-01-31,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
andorra caldea,6,6,90,,0.20,https://www.caldea.com/en/,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,11,11,90,,0.20,https://www.caldea.com/en/,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,26,26,90,,0.20,https://www.caldea.com/entradas,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,42,42,90,,0.20,https://www.caldea.com/en/book-now,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,43,43,90,,0.20,https://www.caldea.com/nuestro-spa,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,48,48,90,,0.20,https://www.caldea.com/ofertas,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,52,52,90,,0.20,https://www.caldea.com/en/timetable,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,55,55,90,,0.20,https://www.caldea.com/en/andorra-landing,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,57,57,90,,0.20,https://www.caldea.com/en/timetable,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,61,61,90,,0.20,https://www.caldea.com/en/andorra-hotel-offer,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,66,66,90,,0.20,https://www.caldea.com/en/andorra-hotel-offer,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,71,71,90,,0.20,https://www.caldea.com/en/premium,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,83,83,90,,0.20,https://www.caldea.com/en/families,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
andorra caldea,86,86,90,,0.20,https://www.caldea.com/reserva-ahora,0,0,0.00,0.36,610000,"[2,1,0,0,0,0,0,0,1,0,100,1]",2025-12-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
altea hotels,67,67,140,23,0.48,https://www.caldea.com/,0,0,0.00,0.79,5220000,"[65,53,42,80,65,100,100,65,3,34,65,34]",2025-12-18,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
caldéa,2,2,140,24,0.35,https://www.caldea.com/fr/offres-derniere-minute,0,0,0.00,0.37,2810,"[13,8,13,8,6,4,5,8,8,8,10,10]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",navigational,People also ask
caldéa,2,2,140,24,0.35,https://www.caldea.com/fr/,0,0,0.00,0.37,2810,"[13,8,13,8,6,4,5,8,8,8,10,10]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",navigational,People also ask
caldéa,4,4,140,24,0.35,https://www.caldea.com/,0,0,0.00,0.37,2810,"[13,8,13,8,6,4,5,8,8,8,10,10]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",navigational,Organic
caldéa,32,32,140,24,0.35,https://www.caldea.com/en/,0,0,0.00,0.37,2810,"[13,8,13,8,6,4,5,8,8,8,10,10]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",navigational,Organic
caldéa,63,63,140,24,0.35,https://www.caldea.com/reserva-ahora,0,0,0.00,0.37,2810,"[13,8,13,8,6,4,5,8,8,8,10,10]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",navigational,Organic
caldéa,71,71,140,24,0.35,https://www.caldea.com/entradas,0,0,0.00,0.37,2810,"[13,8,13,8,6,4,5,8,8,8,10,10]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",navigational,Organic
soldes andorre ete 2025,10,10,70,14,0.00,https://www.caldea.com/blog/soldes-ete-andorre/?lang=fr,0,0,0.00,0.33,7160,"[0,0,0,0,0,6,34,100,81,43,6,6]",2025-12-24,"Featured snippet, People also ask, Related searches",commercial,Organic
soldes andorre ete 2025,25,25,70,14,0.00,https://www.caldea.com/blog/soldes-andorre-2018/?lang=fr,0,0,0.00,0.33,7160,"[0,0,0,0,0,6,34,100,81,43,6,6]",2025-12-24,"Featured snippet, People also ask, Related searches",commercial,Organic
caldea spa,19,19,2400,39,0.25,https://www.caldea.com/en/book-now,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,32,32,2400,39,0.25,https://www.caldea.com/en/what-is-caldea,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,42,42,2400,39,0.25,https://www.caldea.com/tratamientos,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,46,46,2400,39,0.25,https://www.caldea.com/reserva-ahora,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,49,49,2400,39,0.25,https://www.caldea.com/reserva-ahora,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,53,53,2400,39,0.25,https://www.caldea.com/nuestro-spa,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,58,58,2400,39,0.25,https://www.caldea.com/en/entries,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,61,61,2400,39,0.25,https://www.caldea.com/entradas-plus,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,64,64,2400,39,0.25,https://www.caldea.com/en/our-spa,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,68,68,2400,39,0.25,https://www.caldea.com/entrada-premium,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,74,74,2400,39,0.25,https://www.caldea.com/contacto,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,85,85,2400,39,0.25,https://www.caldea.com/en/premium,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea spa,93,93,2400,39,0.25,https://www.caldea.com/entradas,0,0,0.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
hoteles en andorra la vella,40,40,70,19,0.63,https://www.caldea.com/oferta-hotel-andorra,0,0,0.00,0.81,2180000,"[7,10,7,10,7,5,4,7,7,2,5,12]",2025-12-05,"Sitelinks, Video, Image, Ads top, Ads bottom, Hotels Pack, Related searches","informational, transactional",Organic
hoteles en andorra la vella,46,46,70,19,0.63,https://www.caldea.com/oferta-hotel-andorra,0,0,0.00,0.81,2180000,"[7,10,7,10,7,5,4,7,7,2,5,12]",2025-12-05,"Sitelinks, Video, Image, Ads top, Ads bottom, Hotels Pack, Related searches","informational, transactional",Organic
hoteles en andorra la vella,81,81,70,19,0.63,https://www.caldea.com/,0,0,0.00,0.81,2180000,"[7,10,7,10,7,5,4,7,7,2,5,12]",2025-12-05,"Sitelinks, Video, Image, Ads top, Ads bottom, Hotels Pack, Related searches","informational, transactional",Organic
calella restaurants,62,62,50,24,0.00,https://www.caldea.com/,0,0,0.00,0.03,2960000,"[18,18,22,35,6,0,0,4,2,0,0,14]",2026-01-17,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
soldeu andorra webcam,72,72,90,20,0.00,https://www.caldea.com/,0,0,0.00,0,239000,"[4,4,18,43,43,22,35,18,4,4,4,4]",2025-12-16,"Video, Image, Related searches","commercial, informational",Organic
spa a partir de quel age,14,14,90,16,0.00,https://www.caldea.com/fr/likids,0,0,0.00,0,21600000,"[11,15,18,11,15,23,23,23,18,8,15,11]",2026-01-03,"Featured snippet, People also ask, Related searches",informational,Organic
spa le balnéa,63,63,2400,21,0.00,https://www.caldea.com/fr/,0,0,0.00,0,167000,"[35,16,23,16,35,7,44,8,35,100,0,0]",2025-12-01,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos","informational, transactional",Organic
caliceo nocturne,76,76,390,23,0.00,https://www.caldea.com/,0,0,0.00,0,7770,"[81,100,81,44,36,19,23,29,44,36,66,81]",2026-01-31,"Local pack, Video, Video Carousel, Related searches",navigational,Organic
hotel andorre demi pension,59,59,50,12,0.32,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,1,291000,"[50,50,21,14,28,50,35,64,100,14,21,14]",2026-01-31,"Image, Ads bottom, Hotels Pack, People also ask, Related searches","informational, transactional",Organic
caliceo massage duo,74,74,110,59,0.48,https://www.caldea.com/,0,0,0.00,0.67,6530,"[80,42,42,33,33,33,33,42,42,42,52,80]",2026-01-25,"People also ask, Related searches","navigational, transactional",Organic
andorra la vella andorra,77,77,320,21,0.00,https://www.caldea.com/,0,0,0.00,0.03,8780000,"[29,29,29,44,36,19,23,36,36,44,81,100]",2025-12-19,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
dancing oriental,84,84,170,33,0.99,https://www.caldea.com/blog/belly-dancing/?lang=en,0,0,0.00,0.02,24700000,"[35,0,81,54,43,81,0,100,54,0,0,0]",2025-12-31,"Knowledge panel, Local pack, Video, Image, Video Carousel, Related searches, Short videos",commercial,Organic
