Dirección,Código de respuesta,Tipo de contenido,Indexabilidad,Estado de indexabilidad,Nivel de profundidad,Enlaces internos,Enlaces internos únicos,Enlaces salientes,Recuento de palabras,Tiempo de respuesta,Last Modified,Elemento de enlace canónico 1,Meta robots 1,Título 1,Meta description 1,H1-1,Ancho de píxeles del título 1,Ancho de píxeles de la meta description 1
https://www.caldea.com/blog/?attachment_id=6417,301,text/html; charset=UTF-8,No indexable,Redirigido,7,4,4,0,0,"0,232",,,,,,,0,0
https://www.caldea.com/termoludico/entrada-termoludico-karts-en-palacio-de-hielo-de-canillo,301,text/html; charset=UTF-8,No indexable,Redirigido,7,1,1,0,0,"0,057",,,,,,,0,0
https://www.caldea.com/blog/tag/hotels-in-andorra/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,741,"2,223",,,"noindex, follow",hotels in andorra Archives | Caldea,,hotels in andorra,309,0
https://www.caldea.com/blog/tag/aliments-temporada/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,201,795,"2,329",,,"noindex, follow",aliments temporada Archives | Caldea,,aliments temporada,340,0
https://www.caldea.com/blog/tag/royal-citrus-body-scrub-con-envoltura-de-nata/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,200,788,"2,397",,,"noindex, follow",royal citrus body scrub con envoltura de nata Archives | Caldea,,royal citrus body scrub con envoltura de nata,556,0
https://www.caldea.com/blog/tag/mercadillos/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,199,775,"2,668",,,"noindex, follow",mercadillos Archives | Caldea,,mercadillos,263,0
https://www.caldea.com/blog/tag/plan-san-valentin-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,39,4,190,776,"2,597",,,"noindex, follow",plan san Valentín Archives | Caldea,,plan san Valentín,313,0
https://www.caldea.com/blog/tag/comprar-entrada-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,42,3,205,811,"2,300",,,"noindex, follow",comprar entrada Archives | Caldea,,comprar entrada,308,0
https://www.caldea.com/js/products.js?v1=20260206010323,200,application/javascript,Indexable,,7,0,0,0,0,"0,046","Wed, 10 Dec 2025 13:36:40 GMT",,,,,,0,0
https://www.caldea.com/ca/inuu/entrada-privat-spa-60-per-dos,301,text/html; charset=UTF-8,No indexable,Redirigido,7,1,1,0,0,"0,071",,,,,,,0,0
https://www.caldea.com/blog/?attachment_id=7737,301,text/html; charset=UTF-8,No indexable,Redirigido,7,4,4,0,0,"0,247",,,,,,,0,0
https://www.caldea.com/blog/tendances-automne-2018-andorre/?lang=fr,200,text/html; charset=UTF-8,Indexable,,7,67,13,200,1190,"2,600",,https://www.caldea.com/blog/tendances-automne-2018-andorre/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Les indispensables de cet automne. Tendances en Andorre.,Découvrez les tendances de la mode et des accessoires pour cet automne et venez en Andorre faire du shopping. Une grande offre de marques au meilleur prix !,Les indispensables de cet automne. Trouvez-les en Andorre !,531,978
https://www.caldea.com/blog/tag/caldea-and-grandvalira/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,41,4,195,768,"2,893",,,"noindex, follow",caldea and grandvalira Archives | Caldea,,caldea and grandvalira,361,0
https://www.caldea.com/blog/?attachment_id=3380,301,text/html; charset=UTF-8,No indexable,Redirigido,7,4,4,0,0,"0,232",,,,,,,0,0
https://www.caldea.com/blog/tag/las-mejores-ofertas-black-friday/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,199,784,"2,561",,,"noindex, follow",las mejores ofertas Black Friday Archives | Caldea,,las mejores ofertas Black Friday,444,0
https://www.caldea.com/blog/rebaixes-estiu-andorra/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,86,18,216,1151,"2,927",,https://www.caldea.com/blog/rebaixes-estiu-andorra/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Els millors preus els trobaràs a les rebaixes d'estiu d'Andorra,Aprofita les promocions i descomptes de les rebaixes andorranes per fer les teves compres d'estiu i després vine a banyar-te i a sopar Caldea. Reserva ara!,Les rebaixes d’estiu ja han començat a Andorra,539,947
https://www.caldea.com/blog/diva-cirque-soleil-andorra/?lang=en,200,text/html; charset=UTF-8,Indexable,,7,90,20,206,1125,"2,365",,https://www.caldea.com/blog/diva-cirque-soleil-andorra/?lang=en,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","DIVA, the new show by Cirque du Soleil lands in Andorra","Discover all the details about DIVA, Cirque du Soleil's new show for this summer, and don't miss what CALDEA has to offer.",Diva: discover everything about the new Cirque du Soleil show in Andorra!,495,752
https://www.caldea.com/blog/category/escapades/page/4/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,44,3,236,907,"3,479",,,"noindex, follow",Escapades Archives | Page 4 of 18 | Caldea,,Escapades,382,0
https://www.caldea.com/blog/category/curiosites/page/4/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,40,3,227,885,"3,544",,,"noindex, follow",Curiosités Archives | Page 4 sur 6 | Caldea,,Curiosités,375,0
https://www.caldea.com/blog/tag/cabalgatas-reyes-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,44,5,202,796,"3,404",,,"noindex, follow",cabalgatas reyes Archives | Caldea,,cabalgatas reyes,310,0
https://www.caldea.com/blog/tag/turkish-bath/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,40,3,192,751,"3,300",,,"noindex, follow",turkish bath Archives | Caldea,,turkish bath,265,0
https://www.caldea.com/blog/tag/mode-automne-2017/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,769,"3,065",,,"noindex, follow",mode automne 2017 Archives | Caldea,,mode automne 2017,344,0
https://www.caldea.com/blog/tag/thermoludic-and-hotel-offer/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,739,"2,484",,,"noindex, follow",thermoludic and hotel offer Archives | Caldea,,thermoludic and hotel offer,402,0
https://www.caldea.com/blog/tag/rebaixes-dhivern/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,42,3,204,807,"2,432",,,"noindex, follow",Rebaixes d'hivern Archives | Caldea,,Rebaixes d’hivern,314,0
https://www.caldea.com/css/common.css.php?v1=20260206010239&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&bootstrap.min.css&lightslider.css&lsting.css&buy-ticket.css&style-register.css&popup1.css&responsive.css&inuu-landing.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,7,0,0,0,0,"0,152",,,,,,,0,0
https://www.caldea.com/en/classic/admission-tristaina-solar-viewpoint,200,text/html; charset=UTF-8,Indexable,,7,20,1,146,1020,"4,932",,,"all,index,follow",Caldea offer l Classic admission + Tristaina solar viewpoint Gold pass,Take advantage of our offer: 3-hour Classic admission and visit the stunning Tristaina solar viewpoint. Enjoy summer in Andorra!,Classic admission + Tristaina solar viewpoint Gold pass,619,792
https://www.caldea.com/blog/fitness-ioga-instagram/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,65,11,212,1273,"2,347",,https://www.caldea.com/blog/fitness-ioga-instagram/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Perfils d'Instagram de Fitness i Ioga per millorar el teu entrenament,Coneix els secrets dels millors entrenadors i instructors de fitness i ioga a través del seu feed d’Instagram per entrenar més i millor cada dia,Els millors perfils d’Instagram de Fitness i de Ioga que no podràs deixar de seguir,602,852
https://www.caldea.com/fr/classic/entree-le-matin,200,text/html; charset=UTF-8,Indexable,,7,18,1,150,1053,"4,639",,,"all,index,follow",Matinées de spa à Caldea avec le billet d’entrée Classic,Achetez votre billet d’entrée Caldea Classic pour le matin. Profitez en commençant la journée dans nos eaux thermales !,Entrée Classic matins,494,734
https://www.caldea.com/blog/tag/big-dani-perez-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,43,4,201,801,"2,928",,,"noindex, follow",big dani perez Archives | Caldea,,big dani perez,284,0
https://www.caldea.com/blog/tag/taller-caldea/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,40,3,189,738,"2,286",,,"noindex, follow",taller caldea Archives | Caldea,,taller caldea,269,0
https://www.caldea.com/blog/tag/musica-en-directe/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,43,4,208,821,"2,842",,,"noindex, follow",música en directe Archives | Caldea,,música en directe,318,0
https://www.caldea.com/blog/tag/caldea-nit-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,38,3,190,774,"2,539",,,"noindex, follow",caldea nit Archives | Caldea,,caldea nit,246,0
https://www.caldea.com/blog/purito-andorre-2018/?lang=fr,200,text/html; charset=UTF-8,Indexable,,7,67,13,201,1224,"2,329",,https://www.caldea.com/blog/purito-andorre-2018/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","La Purito 2018, la manifestation cyclotouriste reine d’août en Andorre","Passionnés de vélo de route, la Purito 2018 vous attend en Andorre. Bénéficiez des promotions de CALDEA et profitez d’un superbe week-end au mois d’août !","La Purito 2018 : si vous aimez le cyclisme, vous devez participer !",617,969
https://www.caldea.com/blog/category/spa-y-salud/page/8/,200,text/html; charset=UTF-8,No indexable,noindex,7,46,3,233,906,"2,361",,,"noindex, follow",Spa y salud Archives | Página 8 de 11 | Caldea,,Spa y salud,407,0
https://www.caldea.com/blog/tag/massatge-nens-andorra/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,202,797,"2,381",,,"noindex, follow",massatge nens Andorra Archives | Caldea,,massatge nens Andorra,372,0
https://www.caldea.com/blog/tag/defis/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,766,"2,222",,,"noindex, follow",défis Archives | Caldea,,défis,203,0
https://www.caldea.com/blog/tag/diversion/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,200,776,"2,612",,,"noindex, follow",diversión Archives | Caldea,,diversión,240,0
https://www.caldea.com/blog/tag/banys-aigua-gelada/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,201,798,"2,697",,,"noindex, follow",banys aigua gelada Archives | Caldea,,banys aigua gelada,330,0
https://www.caldea.com/blog/category/ofertes/page/15/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,44,3,235,921,"2,472",,,"noindex, follow",Ofertes Archives | Page 15 of 17 | Caldea,,Ofertes,364,0
https://www.caldea.com/blog/akua-spectacle-nuit/?lang=fr,200,text/html; charset=UTF-8,Indexable,,7,55,9,197,1094,"2,455",,https://www.caldea.com/blog/akua-spectacle-nuit/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Aküa : le spectacle de cet automne-hiver à CALDEA,"Les soirs de fête de cet automne-hiver, la lagune du Thermoludique de CALDEA se remplira de musique, couleur, danses et acrobaties. Vous allez rater cela ?",Aküa : le spectacle de cet automne-hiver à CALDEA,457,956
https://www.caldea.com/blog/tag/tractament-pell-hidratada/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,202,802,"2,381",,,"noindex, follow",tractament pell hidratada Archives | Caldea,,tractament pell hidratada,386,0
https://www.caldea.com/blog/tag/offre-caldea-hotel/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,774,"2,539",,,"noindex, follow",offre caldea + hotel Archives | Caldea,,offre caldea + hotel,332,0
https://www.caldea.com/blog/rebajas-verano-andorra/,200,text/html; charset=UTF-8,Indexable,,7,82,16,212,1142,"2,723",,https://www.caldea.com/blog/rebajas-verano-andorra/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",En las rebajas de verano de Andorra encontrarás los mejores precios,Aprovecha las promociones y descuentos de las rebajas andorranas para hacer tus compras de verano y luego ven a bañarte y a cenar Caldea. ¡Haz tu reserva!,Las rebajas de verano ya han empezado en Andorra,611,980
https://www.caldea.com/blog/tag/lunna/,200,text/html; charset=UTF-8,No indexable,noindex,7,44,3,202,788,"2,568",,,"noindex, follow",lunna Archives | Caldea,,lunna,208,0
https://www.caldea.com/blog/tag/ofertas-en-andorra/,200,text/html; charset=UTF-8,No indexable,noindex,7,44,3,202,793,"2,508",,,"noindex, follow",ofertas en Andorra Archives | Caldea,,ofertas en Andorra,326,0
https://www.caldea.com/blog/tag/targeta-regal-caldea/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,43,4,208,824,"2,531",,,"noindex, follow",targeta regal caldea Archives | Caldea,,targeta regal caldea,338,0
https://www.caldea.com/blog/tag/caldea-mask/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,740,"2,519",,,"noindex, follow",Caldea mask Archives | Caldea,,Caldea mask,275,0
https://www.caldea.com/blog/tag/andorra-concerts/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,737,"2,506",,,"noindex, follow",Andorra concerts Archives | Caldea,,Andorra concerts,312,0
https://www.caldea.com/blog/offre-entree-massage/?lang=fr,200,text/html; charset=UTF-8,Indexable,,7,84,18,207,1138,"2,287",,https://www.caldea.com/blog/offre-entree-massage/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Super plan de décembre à Caldea : entrée et massage,"Découvrez les meilleurs plans au spa thermal d’Andorre pour le mois de décembre, avec entrée au Thermoludique ou à Inúu et massage relaxant de 30 mn","En décembre, faites une escapade à Caldea et prenez du temps pour vous avant les fêtes",483,942
https://www.caldea.com/blog/allees-venues-thyssen-museum-andorra/?lang=en,200,text/html; charset=UTF-8,Indexable,,7,93,21,207,1175,"2,926",,https://www.caldea.com/blog/allees-venues-thyssen-museum-andorra/?lang=en,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Discover the new exhibition at the Museu Carmen Thyssen Andorra,"Find out all the details about ""Allées et venues"", the new exhibition at the Museu Carmen Thyssen Andorra, and enjoy it with CALDEA's offers.","“Allées et venues”, the new exhibition at Museu Carmen Thyssen Andorra",598,862
https://www.caldea.com/blog/tag/termas-andorra-en/page/3/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,41,3,208,800,"2,836",,,"noindex, follow",termas andorra Archives | Page 3 of 3 | Caldea,,termas andorra,413,0
https://www.caldea.com/blog/tag/salterapia/,200,text/html; charset=UTF-8,No indexable,noindex,7,44,3,200,778,"2,620",,,"noindex, follow",salterapia Archives | Caldea,,salterapia,248,0
https://www.caldea.com/blog/tag/winter-sales/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,40,3,192,755,"2,285",,,"noindex, follow",Winter sales Archives | Caldea,,Winter sales,270,0
https://www.caldea.com/blog/tag/grandvalira-y-caldea/,200,text/html; charset=UTF-8,No indexable,noindex,7,46,5,209,816,"2,588",,,"noindex, follow",grandvalira y caldea Archives | Caldea,,grandvalira y caldea,337,0
https://www.caldea.com/en/inuu/offer-massage-oriental-ayurveda-60min-exclusive-web,301,text/html; charset=UTF-8,No indexable,Redirigido,7,2,2,0,0,"0,046",,,,,,,0,0
https://www.caldea.com/blog/tag/oferta-sant-valenti-caldea/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,43,4,208,828,"2,359",,,"noindex, follow",oferta sant valentí caldea Archives | Caldea,,oferta sant valentí caldea,386,0
https://www.caldea.com/blog/actividades-andorra-agosto/agosto-hotel/,301,text/html; charset=UTF-8,No indexable,Redirigido,7,4,4,0,0,"0,255",,,,,,,0,0
https://www.caldea.com/blog/tag/juberri/,200,text/html; charset=UTF-8,No indexable,noindex,7,49,8,199,772,"2,496",,,"noindex, follow",juberri Archives | Caldea,,juberri,216,0
https://www.caldea.com/en/thermoludic/admission-to-spa-lunch-aquatic-restaurant-show,301,text/html; charset=UTF-8,No indexable,Redirigido,7,1,1,0,0,"0,043",,,,,,,0,0
https://www.caldea.com/blog/tag/hammam-caldea/,200,text/html; charset=UTF-8,No indexable,noindex,7,47,6,200,775,"2,373",,,"noindex, follow",hammam caldea Archives | Caldea,,hammam caldea,310,0
https://www.caldea.com/blog/tag/plans-de-tardor/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,202,798,"2,304",,,"noindex, follow",Plans de tardor Archives | Caldea,,Plans de tardor,295,0
https://www.caldea.com/fr/premium/offre-cirque-du-soleil,200,text/html; charset=UTF-8,Indexable,,7,18,1,149,987,"4,678",,,"all,index,follow",Offre Caldea l Entrée + Cirque du Soleil en Andorre,Plongez dans une expérience unique à Caldea. Profitez d'Inúu et du fascinant spectacle du Cirque du Soleil avec une place réservée. Vivez la magie de chaque instant avec notre offre !,Entrée Premium + Il·lu by Cirque du Soleil,449,1118
https://www.caldea.com/blog/tag/skier-en-andorre/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,40,5,202,814,"2,331",,,"noindex, follow",skier en Andorre Archives | Caldea,,skier en Andorre,305,0
https://www.caldea.com/classic/regala-caldea-entrada-masaje-general-60,200,text/html; charset=UTF-8,Indexable,,7,21,1,154,929,"0,386",,,"all,index,follow",Regala Caldea y sorprende a los tuyos con la entrada y masaje,Hazte con el mejor regalo de estas navidades en el spa termal de Andorra con una entrada al Termolúdico y un masaje relajante de todo el cuerpo de 1 hora.,Entrada Termolúdico + masaje general 60',554,957
https://www.caldea.com/blog/tag/oferta-caldea-vallnord-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,41,6,196,786,"2,487",,,"noindex, follow",oferta caldea vallnord Archives | Caldea,,oferta caldea vallnord,353,0
https://www.caldea.com/blog/?attachment_id=10144,301,text/html; charset=UTF-8,No indexable,Redirigido,7,4,4,0,0,"0,245",,,,,,,0,0
https://www.caldea.com/ca/termoludic-tractaments,200,text/html; charset=UTF-8,Indexable,,7,26,1,175,1236,"4,607",,,"all,index,follow",Massatges i tractaments al Classic de Caldea - Andorra,"Reserva massatges relaxants d'1 hora de tot el cos, parcials de 45 minuts, locals de 20 minuts. i duos, al Classic amb entrada a l'spa Orígens gratis.",Classic,494,903
https://www.caldea.com/blog/tag/actividades-para-familias-2/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,199,781,"2,421",,,"noindex, follow",actividades para familias Archives | Caldea,,actividades para familias,383,0
https://www.caldea.com/blog/tag/skiing-caldea/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,739,"2,334",,,"noindex, follow",skiing caldea Archives | Caldea,,skiing caldea,275,0
https://www.caldea.com/blog/llacs-andorra/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,86,18,216,1343,"2,579",,https://www.caldea.com/blog/llacs-andorra/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Rutes de senderisme a Andorra: tres llacs per a tota la família,Aquest estiu vine a conèixer els tres llacs amb més encant d'Andorra i compra la teva entrada a Caldea per recuperar forces després d'un dia de muntanya,A l’estiu vine a Andorra i descobreix tres llacs amb molt encant,550,945
https://www.caldea.com/en/inuu/admission-to-inuu-citrus-body-scrub-60,301,text/html; charset=UTF-8,No indexable,Redirigido,7,1,1,0,0,"0,040",,,,,,,0,0
https://www.caldea.com/blog/tag/andorra-mountain-music-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,38,3,196,785,"2,960",,,"noindex, follow",Andorra Mountain Music Archives | Caldea,,Andorra Mountain Music,377,0
https://www.caldea.com/blog/tag/vetements-de-fete/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,772,"3,030",,,"noindex, follow",vêtements de fête Archives | Caldea,,vêtements de fête,323,0
https://www.caldea.com/blog/tag/exfoliants/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,43,4,201,793,"3,169",,,"noindex, follow",Exfoliants Archives | Caldea,,Exfoliants,247,0
https://www.caldea.com/blog/tag/mask-for-children-aged-11/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,746,"3,170",,,"noindex, follow",mask for children aged 11 Archives | Caldea,,mask for children aged 11,390,0
https://www.caldea.com/fr/premium/offre-spa-naturlandia-tobotronc-adulte,200,text/html; charset=UTF-8,Indexable,,7,18,1,148,941,"4,258",,,"all,index,follow",Caldea + Naturland l Plan idéal pour le week-end,"L'escapade parfaite en Andorre avec Caldea ! Plongez dans les sources chaudes d'Inúu, glissez sur le Tobotronc et savourez un délicieux repas au Naturland. Reserve maintenant!",Entrée Premium + Tobotronc + menu au Naturland,431,1094
https://www.caldea.com/blog/tag/esports-de-neu/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,202,795,"2,958",,,"noindex, follow",esports de neu Archives | Caldea,,esports de neu,291,0
https://www.caldea.com/blog/esqui-caldea-pont-desembre/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,68,12,211,1178,"2,492",,https://www.caldea.com/blog/esqui-caldea-pont-desembre/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Esquí i Caldea: pont de desembre a Andorra,"Les millors propostes per passar el pont de desembre a Andorra. Ofertes especials d'esquí més Caldea, a més de massatges i tractaments. Reserveu ara!",Esquí i Caldea: pont de desembre a Andorra,389,938
https://www.caldea.com/blog/tag/soldes-ete-andorre/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,774,"2,422",,,"noindex, follow",soldes été andorre Archives | Caldea,,soldes été andorre,325,0
https://www.caldea.com/blog/tag/freezing-water-baths/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,740,"2,530",,,"noindex, follow",freezing water baths Archives | Caldea,,freezing water baths,343,0
https://www.caldea.com/blog/spa-termal/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,70,12,211,1316,"2,823",,https://www.caldea.com/blog/spa-termal/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Cinc raons que fan de Caldea un spa termal diferents,"Descobreix perquè Caldea és més que un spa, en el qual trobaràs molt més que en qualsevol altre lloc: aigües termals, arquitectura, massatges i tractaments.",Cinc raons que fan que Caldea sigui un spa que no té res a veure amb un spa,473,964
https://www.caldea.com/inuu/shiatsu-60-min,301,text/html; charset=UTF-8,No indexable,Redirigido,7,1,1,0,0,"0,038",,,,,,,0,0
https://www.caldea.com/blog/tag/night-admission-with-dinner/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,745,"3,019",,,"noindex, follow",night admission with dinner Archives | Caldea,,night admission with dinner,405,0
https://www.caldea.com/blog/tag/activities-grandvalira/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,738,"2,165",,,"noindex, follow",activities grandvalira Archives | Caldea,,activities grandvalira,345,0
https://www.caldea.com/blog/tag/aliments-de-janvier/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,770,"2,840",,,"noindex, follow",aliments de janvier Archives | Caldea,,aliments de janvier,329,0
https://www.caldea.com/blog/tag/superaliments-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,38,3,190,772,"2,688",,,"noindex, follow",superaliments Archives | Caldea,,superaliments,287,0
https://www.caldea.com/blog/tag/entrada-i-dinar-amb-espectacle/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,202,805,"2,411",,,"noindex, follow",entrada i dinar amb espectacle Archives | Caldea,,entrada i dinar amb espectacle,435,0
https://www.caldea.com/blog/tag/ateliers-nutrition/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,38,3,196,787,"2,194",,,"noindex, follow",ateliers nutrition Archives | Caldea,,ateliers nutrition,306,0
https://www.caldea.com/blog/self-shiatsu-wellness-home/?lang=en,200,text/html; charset=UTF-8,Indexable,,7,63,11,193,1011,"2,775",,https://www.caldea.com/blog/self-shiatsu-wellness-home/?lang=en,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Caldea brings the spa spirit to your home. Today, self-shiatsu with Yumi.","Enjoy a self-shiatsu massage at home. Yumi, Caldea’s Japanese expert in oriental techniques, shows you how to do it correctly.","Your home spa. Today, self-shiatsu with Yumi, our oriental treatment expert.",641,782
https://www.caldea.com/css/common.css.php?v1=20260206003925&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&form.css&reservar-menu.css&lightslider.css&lsting.css&style-reservar.css&callender.css&style-select.css&easy-responsive-tabs.css&detailspage.css&style-register.css&popup1.css&responsive.css&colorbox.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,7,0,0,0,0,"0,094",,,,,,,0,0
https://www.caldea.com/blog/tag/oferta-hotel-i-inuu/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,42,3,205,811,"2,236",,,"noindex, follow",oferta hotel i inúu Archives | Caldea,,oferta hotel i inúu,316,0
https://www.caldea.com/blog/tag/verano-en/page/2/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,40,2,201,785,"2,706",,,"noindex, follow",verano Archives | Page 2 of 2 | Caldea,,verano,336,0
https://www.caldea.com/blog/plans-famille-andorre-printemps/?lang=fr,200,text/html; charset=UTF-8,Indexable,,7,105,25,213,1394,"2,526",,https://www.caldea.com/blog/plans-famille-andorre-printemps/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",5 bons plans à faire en famille ce printemps en Andorre,Découvrez tout ce qui vous attend ce printemps en Andorre et profitez du pays des Pyrénées grâce aux offres que CALDEA vous propose.,5 plans pour vivre en famille ce printemps en Andorre,493,843
https://www.caldea.com/blog/tag/carreras-montana/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,200,779,"2,558",,,"noindex, follow",carreras montaña Archives | Caldea,,carreras montaña,318,0
https://www.caldea.com/blog/tag/caldea-workshop/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,738,"2,317",,,"noindex, follow",caldea workshop Archives | Caldea,,caldea workshop,309,0
https://www.caldea.com/blog/tag/midday-pass/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,742,"2,306",,,"noindex, follow",midday pass Archives | Caldea,,midday pass,271,0
https://www.caldea.com/blog/opening-inuu/?lang=en,200,text/html; charset=UTF-8,Indexable,,7,57,9,191,952,"2,482",,https://www.caldea.com/blog/opening-inuu/?lang=en,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",The thermal spa of Andorra brings the reopening of Inúu forward to 18 July,"With the opening of Inúu, you can once again enjoy the Caldea thermal waters as a couple and the new panoramic lagoon for the first time.",Caldea brings the reopening of Inúu forward to 18 July,664,853
https://www.caldea.com/css/common.css.php?v1=20260206004759&&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&contactUs.css&style.css&index.css&faq-style.css&lightslider.css&lsting.css&inuu-landing.css&style-register.css&popup1.css&responsive.css&colorbox.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,7,0,0,0,0,"0,159",,,,,,,0,0
https://www.caldea.com/blog/tag/naturlandia-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,38,3,196,778,"2,258",,,"noindex, follow",naturlandia Archives | Caldea,,naturlandia,260,0
