Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
caldea super 3,32,32,110,27,0.00,https://www.caldea.com/likids,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,37,37,110,27,0.00,https://www.caldea.com/horarios-caldea,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,42,42,110,27,0.00,https://www.caldea.com/tarjeta-regalo,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,46,46,110,27,0.00,https://www.caldea.com/ofertas-flash-ultima-hora,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,53,53,110,27,0.00,https://www.caldea.com/premium-entradas,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,59,59,110,27,0.00,https://www.caldea.com/premium,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,64,64,110,27,0.00,https://www.caldea.com/ofertas-entrada-mas-tratamiento,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,66,66,110,27,0.00,https://www.caldea.com/classic/oferta-entrada-de-tarde,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,67,67,110,27,0.00,https://www.caldea.com/classic/entrada-baby,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,70,70,110,27,0.00,https://www.caldea.com/classic,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,72,72,110,27,0.00,https://www.caldea.com/classic/abono-de-3-dias,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,73,73,110,27,0.00,https://www.caldea.com/ca/club-piolet,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,74,74,110,27,0.00,https://www.caldea.com/ca/likids,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,76,76,110,27,0.00,https://www.caldea.com/contacto,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,77,77,110,27,0.00,https://www.caldea.com/plus/entrada-plus,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,78,78,110,27,0.00,https://www.caldea.com/blog/mejores-ofertas-caldea/,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,79,79,110,27,0.00,https://www.caldea.com/ca/reserva-ara,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,81,81,110,27,0.00,https://www.caldea.com/ca/ofertes-la-vanguardia,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,82,82,110,27,0.00,https://www.caldea.com/ca/ofertas-flash-ultima-hora,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,83,83,110,27,0.00,https://www.caldea.com/ca/ofertes-premium-hotel,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,84,84,110,27,0.00,https://www.caldea.com/ca/ofertes-activitats-oci,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,86,86,110,27,0.00,https://www.caldea.com/ca/reserva-entrades,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,87,87,110,27,0.00,https://www.caldea.com/ca/ofertes-de-tardor-caldea-andorra,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,88,88,110,27,0.00,https://www.caldea.com/tratamientos,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,89,89,110,27,0.00,https://www.caldea.com/ca/plus/entrada-matiners,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,91,91,110,27,0.00,https://www.caldea.com/packs-familiares,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,92,92,110,27,0.00,https://www.caldea.com/ca/caldea-carnet-jove,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,93,93,110,27,0.00,https://www.caldea.com/condiciones-reserva,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,95,95,110,27,0.00,https://www.caldea.com/programas-especiales,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,96,96,110,27,0.00,https://www.caldea.com/condiciones-especiales-discapacidad,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,97,97,110,27,0.00,https://www.caldea.com/packsfamiliares,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
caldea super 3,98,98,110,27,0.00,https://www.caldea.com/regala-caldea,0,0,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
precios de blanco hotel spa,89,89,70,25,0.18,https://www.caldea.com/regala-caldea,0,0,0.00,0.88,17600000,"[100,50,50,35,78,50,50,35,50,50,78,35]",2025-12-21,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches",transactional,Organic
flotadores para niños,78,78,260,,0.00,https://www.caldea.com/faq-caldea,0,0,0.00,0,5950000,"[0,0,1,2,0,8,36,20,10,0,1,0]",2026-01-05,"Image pack, Video, Image, Video Carousel, People also ask, Popular products, Related searches",informational,Organic
alli precio,80,80,70,10,0.53,https://www.caldea.com/entradas,0,0,0.00,1,21400000,"[9,9,9,9,9,23,14,33,42,33,100,52]",2026-01-14,"Image pack, People also ask, Related searches",transactional,Organic
que es hidromasaje,57,57,40,11,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.22,8180000,"[11,11,64,11,11,11,11,11,17,11,100,17]",2026-01-02,"Video, Related searches, Short videos, AI overview",informational,Organic
andorra dormir,44,44,170,28,0.30,https://www.caldea.com/ofertas-caldea-hotel,0,0,0.00,1,5270000,"[100,43,28,17,23,23,23,53,66,43,35,53]",2026-01-17,"Video, Image, Hotels Pack, Related searches",transactional,Organic
chollometro novedades,83,83,70,28,0.00,https://www.caldea.com/ofertas,0,0,0.00,0,17300,"[18,14,18,22,35,18,14,8,8,4,4,4]",2025-12-12,"Video, Related searches","navigational, transactional",Organic
ofertas caldea andorra,5,5,70,25,0.26,https://www.caldea.com/reserva-ahora,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",People also ask
ofertas caldea andorra,5,5,70,25,0.26,https://www.caldea.com/oferta-hotel-andorra,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",People also ask
ofertas caldea andorra,5,5,70,25,0.26,https://www.caldea.com/ofertas-flash-ultima-hora,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",People also ask
ofertas caldea andorra,5,5,70,25,0.26,https://www.caldea.com/descuentos,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",People also ask
ofertas caldea andorra,5,5,70,25,0.26,https://www.caldea.com/entradas,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",People also ask
ofertas caldea andorra,5,5,70,25,0.26,https://www.caldea.com/classic-offers,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",People also ask
ofertas caldea andorra,9,9,70,25,0.26,https://www.caldea.com/,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,14,14,70,25,0.26,https://www.caldea.com/descuentos,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,22,22,70,25,0.26,https://www.caldea.com/ofertas-flash-ultima-hora,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,24,24,70,25,0.26,https://www.caldea.com/oferta-hotel-andorra,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,30,30,70,25,0.26,https://www.caldea.com/entrada-premium,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,38,38,70,25,0.26,https://www.caldea.com/oferta-restaurante-andorra,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,41,41,70,25,0.26,https://www.caldea.com/caldea-carne-joven,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,45,45,70,25,0.26,https://www.caldea.com/ofertas-spa-masaje,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,55,55,70,25,0.26,https://www.caldea.com/ofertas-caldea-hotel,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,64,64,70,25,0.26,https://www.caldea.com/reserva-ahora,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,76,76,70,25,0.26,https://www.caldea.com/entradas-plus,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,79,79,70,25,0.26,https://www.caldea.com/ofertas-esqui-andorra,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,82,82,70,25,0.26,https://www.caldea.com/tratamiento-entrada,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,87,87,70,25,0.26,https://www.caldea.com/ofertas-navidad-andorra,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,89,89,70,25,0.26,https://www.caldea.com/ofertas-esqui-andorra,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,94,94,70,25,0.26,https://www.caldea.com/ofertas-entrada-mas-tratamiento,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,97,97,70,25,0.26,https://www.caldea.com/regala-caldea,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea andorra,98,98,70,25,0.26,https://www.caldea.com/blog/mejores-ofertas-caldea/,0,0,0.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
restobar cerca de mi,28,28,140,32,0.00,https://www.caldea.com/,0,0,0.00,0.23,8280000,"[100,42,42,42,53,53,65,53,53,80,65,65]",2025-12-24,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",transactional,Organic
temperatura ideal piscina,62,62,70,7,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.33,27700000,"[1,1,1,1,2,5,7,7,8,5,2,1]",2026-01-17,"Video, Image, People also ask, Related searches, AI overview",commercial,Organic
hoteles termales españa,30,30,90,21,0.22,https://www.caldea.com/,0,0,0.00,0.89,4330000,"[42,42,80,100,42,42,33,14,19,33,33,42]",2025-12-23,"Sitelinks, Video, Image, Hotels Pack, Related searches",informational,Organic
buscunchollo,58,58,90,56,1.04,https://www.caldea.com/,0,0,0.00,0.04,279000,"[5,0,0,10,82,12,23,35,35,12,23,17]",2025-12-26,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches",navigational,Organic
andorra restaurantes,37,37,390,19,0.13,https://www.caldea.com/,0,0,0.00,0.05,8500000,"[54,67,67,54,36,15,15,67,44,44,54,44]",2026-02-03,"Local pack, Video, Image, People also ask, Related searches, Short videos",commercial,Organic
andorra restaurantes,91,91,390,19,0.13,https://www.caldea.com/reserva-ahora,0,0,0.00,0.05,8500000,"[54,67,67,54,36,15,15,67,44,44,54,44]",2026-02-03,"Local pack, Video, Image, People also ask, Related searches, Short videos",commercial,Organic
cala d'or restaurantes,68,68,1300,28,0.00,https://www.caldea.com/,0,0,0.00,0.03,4170000,"[2,0,27,36,1,27,0,100,66,80,52,27]",2026-01-19,"Local pack, Video, Image, Related searches",commercial,Organic
soldeu hoteles,59,59,50,24,0.75,https://www.caldea.com/,0,0,0.00,0.88,254000,"[33,33,23,19,9,4,9,33,33,23,33,42]",2026-01-14,"Video, Image, Hotels Pack, Related searches","informational, transactional",Organic
que significa ahora,65,65,50,30,0.00,https://www.caldea.com/entrada-premium,0,0,0.00,0.33,571000000,"[11,11,11,11,82,11,11,11,11,11,82,82]",2026-01-08,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
massana ropa deportiva,43,43,50,,0.28,https://www.caldea.com/faq-caldea,0,0,0.00,0.95,49600,"[100,50,50,28,21,35,21,14,14,21,14,14]",2026-01-03,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
precios calderas,37,37,320,8,0.72,https://www.caldea.com/,0,0,0.00,0.84,5370000,"[81,100,44,19,44,44,12,29,29,54,36,66]",2026-01-25,"Video, Ads bottom, Popular products, Related searches",transactional,Organic
cheque regalo viaje,48,48,70,22,1.03,https://www.caldea.com/tarjeta-regalo,0,0,0.00,1,17400000,"[14,33,33,23,33,23,33,23,42,42,42,42]",2026-01-02,"Image pack, Related searches",informational,Organic
hotel espel andorra,25,25,1000,28,0.32,https://www.caldea.com/classic/oferta-hotel-espel-3estrellas,0,0,0.00,0.86,131000,"[55,65,34,24,11,5,13,34,44,34,44,34]",2026-01-21,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",navigational,Organic
hotel espel andorra,59,59,1000,28,0.32,https://www.caldea.com/ofertas,0,0,0.00,0.86,131000,"[55,65,34,24,11,5,13,34,44,34,44,34]",2026-01-21,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",navigational,Organic
restaurante la salina,57,57,140,16,0.34,https://www.caldea.com/nuestro-spa,0,0,0.00,0.09,3900000,"[52,66,66,66,52,52,42,33,66,66,66,80]",2026-01-24,"Local pack, Video, Image, Related searches",commercial,Organic
lago sal,50,50,140,30,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,48400000,"[18,18,28,28,23,28,18,23,23,15,18,23]",2026-01-19,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
therme valencia,68,68,40,21,0.31,https://www.caldea.com/,0,0,0.00,0.81,268000,"[14,21,14,14,78,35,14,14,14,14,28,50]",2025-12-26,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
masajes en valencia ofertas,58,58,40,10,0.46,https://www.caldea.com/,0,0,0.00,1,2060000,"[3,7,19,3,7,3,34,26,26,26,26,7]",2026-01-07,"People also ask, Related searches",informational,Organic
naudi hotel,28,28,320,41,0.32,https://www.caldea.com/premium/entrada-naudi-boutique-hotel,0,0,0.00,0.68,706000,"[29,44,44,66,100,44,36,23,15,29,44,81]",2025-12-15,"Knowledge panel, Sitelinks, Image, Related searches",navigational,Organic
comida para dos,74,74,70,18,0.00,https://www.caldea.com/ofertas,0,0,0.00,0.99,708000000,"[64,50,64,64,64,64,28,50,35,14,14,14]",2026-01-22,"Video, Image, Video Carousel, Recipes, Related searches",informational,Organic
forfet temporada andorra,96,96,40,24,0.00,https://www.caldea.com/ofertas-esqui-andorra,0,0,0.00,0.08,21000,"[11,44,77,100,77,77,55,55,55,11,0,11]",2025-12-12,"Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
telefono caldea andorra,2,2,70,33,0.39,https://www.caldea.com/faq-caldea,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",People also ask
telefono caldea andorra,4,4,70,33,0.39,https://www.caldea.com/,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,8,8,70,33,0.39,https://www.caldea.com/faq-caldea,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,14,14,70,33,0.39,https://www.caldea.com/ca/contactar,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,17,17,70,33,0.39,https://www.caldea.com/aviso-legal,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,22,22,70,33,0.39,https://www.caldea.com/informacion-adicional-proteccion-datos-personales,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,35,35,70,33,0.39,https://www.caldea.com/tu-reserva,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,43,43,70,33,0.39,https://www.caldea.com/como-llegar,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,45,45,70,33,0.39,https://www.caldea.com/blog/fundas-impermeables-movil-vacway/,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,48,48,70,33,0.39,https://www.caldea.com/likids,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,49,49,70,33,0.39,https://www.caldea.com/ca/com-arribar,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,51,51,70,33,0.39,https://www.caldea.com/ca/club,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,53,53,70,33,0.39,https://www.caldea.com/anade-extras,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,55,55,70,33,0.39,https://www.caldea.com/entradas,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,56,56,70,33,0.39,https://www.caldea.com/condiciones-reserva,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,59,59,70,33,0.39,https://www.caldea.com/ca/,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,60,60,70,33,0.39,https://www.caldea.com/en/contact-us,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,63,63,70,33,0.39,https://www.caldea.com/restaurantes,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,64,64,70,33,0.39,https://www.caldea.com/politica-privacidad,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,65,65,70,33,0.39,https://www.caldea.com/ca/club/sport,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,66,66,70,33,0.39,https://www.caldea.com/fr/nous-contacter,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,68,68,70,33,0.39,https://www.caldea.com/club-super3,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,69,69,70,33,0.39,https://www.caldea.com/bolsa-trabajo,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,70,70,70,33,0.39,https://www.caldea.com/ca/club/padel,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,71,71,70,33,0.39,https://www.caldea.com/ca/club-fitness,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,72,72,70,33,0.39,https://www.caldea.com/entrada-premium,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,73,73,70,33,0.39,https://www.caldea.com/fr/mentions-legales,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,74,74,70,33,0.39,https://www.caldea.com/en/contact-form,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
telefono caldea andorra,75,75,70,33,0.39,https://www.caldea.com/ca/contacta,0,0,0.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
hoteles para residentes en mallorca,76,76,70,8,0.31,https://www.caldea.com/,0,0,0.00,1,605000,"[2,2,2,5,5,9,15,23,23,12,9,9]",2026-01-05,"Sitelinks, Image, Hotels Pack, Related searches",informational,Organic
hotel duo,53,53,210,15,0.67,https://www.caldea.com/,0,0,0.00,0.29,276000000,"[36,36,19,15,15,19,15,19,29,23,29,29]",2026-01-17,"Video, Image, Hotels Pack, People also ask, Related searches","informational, transactional",Organic
hotel duo,86,86,210,15,0.67,https://www.caldea.com/ofertas,0,0,0.00,0.29,276000000,"[36,36,19,15,15,19,15,19,29,23,29,29]",2026-01-17,"Video, Image, Hotels Pack, People also ask, Related searches","informational, transactional",Organic
atrapalo entradas valencia,48,48,40,28,0.16,https://www.caldea.com/,0,0,0.00,0.39,71400,"[52,42,9,9,14,14,9,9,9,14,19,14]",2026-01-20,"Sitelinks, Video, Ads bottom, Related searches",navigational,Organic
ce europa botiga,23,0,210,25,0.00,https://www.caldea.com/,0,0,0.00,0.03,36100,"[53,43,21,34,43,81,43,100,100,100,81,81]",2026-02-05,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, navigational",Organic
